time,wx,wy,wz
38.330,2.42,-0.14,0.21
38.330,2.44,-0.09,0.21
38.330,2.46,-0.05,0.20
38.330,2.47,-0.02,0.19
38.331,2.48,0.01,0.18
38.331,2.48,0.03,0.17
38.334,2.48,0.05,0.16
38.336,2.48,0.05,0.14
38.339,2.48,0.04,0.13
38.341,2.48,0.02,0.11
38.343,2.48,-0.03,0.09
38.345,2.48,-0.09,0.07
38.348,2.47,-0.17,0.05
38.350,2.48,-0.26,0.02
38.352,2.49,-0.36,-0.01
38.355,2.49,-0.46,-0.04
38.357,2.51,-0.57,-0.07
38.359,2.52,-0.66,-0.11
38.361,2.53,-0.73,-0.14
38.364,2.54,-0.79,-0.17
38.366,2.55,-0.84,-0.20
38.368,2.56,-0.86,-0.22
38.371,2.57,-0.87,-0.24
38.373,2.57,-0.84,-0.26
38.377,2.57,-0.78,-0.27
38.379,2.57,-0.70,-0.28
38.380,2.57,-0.58,-0.30
38.383,2.56,-0.43,-0.30
38.385,2.55,-0.28,-0.30
38.387,2.53,-0.14,-0.29
38.390,2.50,-0.03,-0.27
38.392,2.44,0.07,-0.24
38.394,2.36,0.14,-0.20
38.397,2.28,0.17,-0.16
38.399,2.19,0.18,-0.12
38.401,2.11,0.17,-0.08
38.403,2.03,0.14,-0.04
38.406,1.96,0.09,0.00
38.409,1.89,0.01,0.05
38.411,1.84,-0.09,0.11
38.413,1.80,-0.19,0.17
38.415,1.77,-0.27,0.22
38.417,1.78,-0.33,0.27
38.420,1.80,-0.37,0.31
38.422,1.84,-0.38,0.34
38.424,1.88,-0.38,0.36
38.427,1.92,-0.37,0.37
38.429,1.96,-0.35,0.37
38.432,2.00,-0.34,0.37
38.434,2.03,-0.34,0.37
38.436,2.05,-0.33,0.36
38.443,2.06,-0.33,0.35
38.444,2.08,-0.33,0.34
38.444,2.10,-0.32,0.33
38.446,2.10,-0.32,0.32
38.448,2.11,-0.34,0.31
38.450,2.12,-0.38,0.30
38.452,2.12,-0.45,0.29
38.480,2.13,-0.54,0.28
38.481,2.14,-0.63,0.26
38.481,2.15,-0.73,0.25
38.481,2.16,-0.80,0.23
38.481,2.18,-0.88,0.22
38.481,2.21,-0.94,0.21
38.481,2.23,-0.99,0.20
38.481,2.26,-1.03,0.20
38.482,2.29,-1.05,0.19
38.482,2.31,-1.03,0.18
38.482,2.34,-1.00,0.15
38.482,2.36,-1.01,0.13
38.483,2.36,-1.06,0.12
38.485,2.34,-1.14,0.11
38.487,2.33,-1.25,0.11
38.490,2.32,-1.34,0.10
38.492,2.29,-1.43,0.10
38.495,2.27,-1.50,0.11
38.496,2.23,-1.56,0.12
38.499,2.20,-1.62,0.13
38.501,2.16,-1.68,0.14
38.503,2.12,-1.74,0.15
38.506,2.07,-1.80,0.17
38.508,2.02,-1.85,0.18
38.511,1.97,-1.89,0.18
38.513,1.92,-1.93,0.18
38.515,1.87,-1.96,0.18
38.517,1.83,-1.98,0.17
38.519,1.79,-1.99,0.17
38.522,1.75,-1.99,0.16
38.525,1.71,-1.98,0.15
38.527,1.67,-1.99,0.14
38.531,1.63,-1.99,0.14
38.531,1.59,-2.00,0.14
38.534,1.55,-1.99,0.13
38.536,1.51,-1.99,0.13
38.543,1.46,-1.97,0.12
38.543,1.41,-1.95,0.10
38.544,1.37,-1.95,0.10
38.546,1.32,-1.92,0.11
38.548,1.27,-1.89,0.12
38.551,1.22,-1.86,0.13
38.552,1.18,-1.81,0.14
38.555,1.13,-1.76,0.15
38.578,1.08,-1.70,0.15
38.578,1.03,-1.63,0.16
38.579,0.99,-1.56,0.16
38.579,0.93,-1.48,0.17
38.579,0.88,-1.38,0.17
38.579,0.83,-1.29,0.17
38.579,0.77,-1.20,0.17
38.579,0.72,-1.15,0.18
38.579,0.67,-1.12,0.19
38.580,0.61,-1.08,0.20
38.580,0.56,-1.05,0.21
38.582,0.50,-1.03,0.23
38.585,0.44,-0.99,0.24
38.587,0.39,-0.98,0.26
38.590,0.32,-0.95,0.28
38.592,0.26,-0.94,0.31
38.594,0.19,-0.93,0.33
38.597,0.12,-0.92,0.36
38.599,0.04,-0.91,0.39
38.601,-0.04,-0.91,0.43
38.603,-0.12,-0.90,0.46
38.606,-0.20,-0.89,0.49
38.608,-0.29,-0.87,0.53
38.611,-0.37,-0.86,0.56
38.613,-0.46,-0.84,0.59
38.615,-0.55,-0.83,0.62
38.618,-0.64,-0.81,0.64
38.620,-0.73,-0.79,0.65
38.622,-0.82,-0.77,0.66
38.624,-0.90,-0.76,0.67
38.629,-0.99,-0.74,0.68
38.629,-1.07,-0.72,0.67
38.632,-1.15,-0.72,0.66
38.634,-1.23,-0.72,0.65
38.636,-1.31,-0.74,0.63
38.638,-1.38,-0.77,0.61
38.641,-1.46,-0.80,0.58
38.645,-1.53,-0.83,0.55
38.647,-1.59,-0.87,0.52
38.648,-1.65,-0.91,0.48
38.650,-1.70,-0.96,0.44
38.652,-1.74,-1.01,0.40
38.655,-1.77,-1.05,0.35
38.657,-1.80,-1.10,0.30
38.659,-1.81,-1.15,0.24
38.664,-1.81,-1.22,0.18
38.665,-1.79,-1.28,0.12
38.668,-1.75,-1.35,0.06
38.669,-1.70,-1.41,0.00
38.671,-1.63,-1.47,-0.06
38.677,-1.54,-1.55,-0.12
38.678,-1.44,-1.62,-0.18
38.678,-1.32,-1.70,-0.24
38.685,-1.19,-1.80,-0.30
38.685,-1.05,-1.92,-0.35
38.686,-0.89,-2.05,-0.39
38.688,-0.72,-2.19,-0.44
38.709,-0.55,-2.30,-0.48
38.710,-0.36,-2.41,-0.51
38.710,-0.15,-2.50,-0.53
38.710,0.05,-2.58,-0.54
38.710,0.26,-2.64,-0.54
38.710,0.46,-2.66,-0.53
38.710,0.66,-2.65,-0.51
38.710,0.82,-2.60,-0.47
38.710,0.98,-2.51,-0.43
38.711,1.11,-2.39,-0.38
38.713,1.22,-2.23,-0.32
38.715,1.33,-2.06,-0.26
38.717,1.41,-1.84,-0.21
38.720,1.48,-1.61,-0.16
38.722,1.52,-1.36,-0.12
38.725,1.55,-1.11,-0.08
38.728,1.56,-0.87,-0.03
38.732,1.55,-0.65,0.01
38.732,1.52,-0.45,0.06
38.734,1.48,-0.30,0.11
38.736,1.43,-0.18,0.16
38.738,1.37,-0.10,0.22
38.741,1.29,-0.06,0.27
38.743,1.21,-0.06,0.32
38.746,1.12,-0.10,0.38
38.748,1.04,-0.17,0.42
38.751,0.97,-0.25,0.46
38.752,0.89,-0.32,0.50
38.755,0.83,-0.37,0.53
38.757,0.77,-0.38,0.55
38.759,0.71,-0.34,0.55
38.762,0.64,-0.28,0.54
38.764,0.55,-0.16,0.51
38.767,0.44,0.01,0.48
38.769,0.28,0.25,0.45
38.771,0.08,0.57,0.42
38.773,-0.16,0.91,0.37
38.776,-0.43,1.30,0.32
38.778,-0.70,1.67,0.25
38.780,-0.97,2.00,0.17
38.783,-1.22,2.26,0.09
38.785,-1.41,2.46,0.01
38.787,-1.55,2.60,-0.06
38.794,-1.62,2.70,-0.12
38.794,-1.63,2.77,-0.18
38.795,-1.58,2.82,-0.22
38.797,-1.47,2.86,-0.23
38.799,-1.32,2.88,-0.22
38.802,-1.14,2.83,-0.19
38.804,-0.94,2.64,-0.15
38.806,-0.75,2.29,-0.10
38.826,-0.54,1.76,-0.07
38.827,-0.34,1.06,-0.04
38.827,-0.12,0.26,-0.04
38.827,0.09,-0.55,-0.06
38.827,0.27,-1.25,-0.08
38.827,0.40,-1.76,-0.10
38.827,0.44,-2.05,-0.10
38.828,0.42,-2.15,-0.08
38.828,0.34,-2.11,-0.03
38.830,0.20,-1.95,0.05
38.832,0.04,-1.70,0.16
38.834,-0.16,-1.39,0.29
38.836,-0.39,-1.04,0.43
38.839,-0.61,-0.71,0.54
38.841,-0.86,-0.37,0.63
38.843,-1.08,-0.04,0.70
38.846,-1.28,0.28,0.76
38.849,-1.45,0.57,0.80
38.851,-1.59,0.83,0.81
38.852,-1.68,1.03,0.82
38.855,-1.77,1.21,0.82
38.857,-1.85,1.35,0.81
38.859,-1.94,1.46,0.82
38.863,-2.03,1.55,0.82
38.864,-2.14,1.61,0.83
38.866,-2.26,1.67,0.86
38.869,-2.38,1.74,0.89
38.871,-2.50,1.83,0.94
38.874,-2.61,1.92,0.98
38.876,-2.70,2.00,1.03
38.880,-2.77,2.07,1.08
38.881,-2.81,2.13,1.12
38.883,-2.83,2.17,1.15
38.885,-2.80,2.21,1.16
38.887,-2.75,2.25,1.15
38.891,-2.66,2.27,1.11
38.892,-2.54,2.26,1.05
38.895,-2.40,2.20,0.97
38.897,-2.25,2.09,0.87
38.899,-2.10,1.95,0.76
38.902,-1.95,1.76,0.65
38.904,-1.82,1.55,0.54
38.906,-1.69,1.33,0.43
38.909,-1.58,1.11,0.34
38.912,-1.49,0.88,0.26
38.913,-1.41,0.69,0.21
38.916,-1.36,0.52,0.17
38.918,-1.32,0.38,0.14
38.920,-1.30,0.26,0.12
38.922,-1.29,0.17,0.11
38.928,-1.30,0.09,0.10
38.928,-1.33,0.01,0.10
38.932,-1.38,-0.08,0.10
38.932,-1.43,-0.16,0.10
38.934,-1.47,-0.25,0.11
38.936,-1.52,-0.33,0.11
38.939,-1.56,-0.40,0.11
38.968,-1.59,-0.46,0.10
38.969,-1.62,-0.50,0.09
38.969,-1.65,-0.53,0.09
38.970,-1.67,-0.53,0.08
38.970,-1.68,-0.50,0.08
38.970,-1.68,-0.45,0.08
38.970,-1.67,-0.41,0.08
38.971,-1.67,-0.37,0.08
38.971,-1.67,-0.33,0.09
38.971,-1.67,-0.31,0.11
38.972,-1.67,-0.29,0.13
38.972,-1.66,-0.25,0.14
38.972,-1.65,-0.22,0.17
38.972,-1.64,-0.17,0.19
38.974,-1.62,-0.13,0.22
38.976,-1.59,-0.08,0.25
38.980,-1.57,-0.02,0.28
38.982,-1.55,0.03,0.31
38.986,-1.53,0.08,0.33
38.986,-1.51,0.13,0.35
38.987,-1.50,0.17,0.38
38.991,-1.48,0.21,0.40
38.992,-1.48,0.26,0.42
38.994,-1.47,0.31,0.43
38.997,-1.47,0.37,0.44
38.999,-1.46,0.42,0.45
39.001,-1.46,0.49,0.45
39.004,-1.46,0.56,0.45
39.006,-1.46,0.64,0.44
39.009,-1.47,0.72,0.43
39.011,-1.47,0.80,0.42
39.014,-1.47,0.87,0.39
39.016,-1.48,0.93,0.37
39.018,-1.48,0.98,0.34
39.020,-1.49,1.02,0.31
39.022,-1.49,1.05,0.28
39.027,-1.48,1.08,0.24
39.028,-1.46,1.10,0.21
39.030,-1.44,1.10,0.17
39.032,-1.41,1.09,0.14
39.034,-1.38,1.10,0.11
39.036,-1.34,1.10,0.08
39.039,-1.31,1.09,0.06
39.061,-1.28,1.09,0.03
39.062,-1.25,1.09,0.01
39.062,-1.23,1.09,-0.01
39.062,-1.20,1.09,-0.03
39.062,-1.18,1.09,-0.04
39.062,-1.17,1.10,-0.05
39.062,-1.17,1.10,-0.05
39.063,-1.17,1.10,-0.06
39.063,-1.17,1.11,-0.05
39.063,-1.17,1.11,-0.05
39.065,-1.17,1.11,-0.04
39.067,-1.18,1.10,-0.04
39.070,-1.19,1.08,-0.03
39.072,-1.19,1.05,-0.02
39.073,-1.21,1.04,-0.02
39.076,-1.22,1.02,-0.01
39.078,-1.24,0.98,-0.01
39.084,-1.26,0.95,-0.01
39.084,-1.28,0.90,-0.01
39.085,-1.30,0.86,-0.02
39.087,-1.31,0.83,-0.03
39.091,-1.32,0.80,-0.03
39.092,-1.33,0.80,-0.03
39.094,-1.33,0.80,-0.04
39.097,-1.34,0.82,-0.04
39.099,-1.34,0.84,-0.05
39.101,-1.35,0.87,-0.06
39.104,-1.36,0.90,-0.07
39.106,-1.36,0.94,-0.08
39.109,-1.37,0.98,-0.09
39.111,-1.38,1.02,-0.09
39.114,-1.39,1.05,-0.09
39.116,-1.41,1.09,-0.09
39.118,-1.42,1.11,-0.09
39.120,-1.43,1.12,-0.10
39.122,-1.44,1.12,-0.10
39.125,-1.44,1.12,-0.11
39.127,-1.44,1.10,-0.11
39.129,-1.44,1.08,-0.12
39.132,-1.44,1.04,-0.14
39.134,-1.44,1.00,-0.15
39.136,-1.43,0.95,-0.17
39.139,-1.42,0.90,-0.19
39.142,-1.40,0.86,-0.20
39.144,-1.38,0.81,-0.22
39.147,-1.36,0.77,-0.24
39.149,-1.34,0.73,-0.26
39.151,-1.30,0.70,-0.28
39.153,-1.28,0.67,-0.30
39.155,-1.24,0.66,-0.31
39.157,-1.21,0.65,-0.32
39.160,-1.17,0.65,-0.34
39.163,-1.13,0.66,-0.34
39.164,-1.10,0.68,-0.36
39.167,-1.06,0.70,-0.36
39.169,-1.03,0.72,-0.37
39.171,-1.02,0.74,-0.38
39.174,-0.99,0.75,-0.39
39.179,-0.98,0.78,-0.39
39.180,-0.96,0.80,-0.39
39.183,-0.94,0.82,-0.39
39.184,-0.92,0.85,-0.39
39.186,-0.90,0.87,-0.38
39.188,-0.87,0.87,-0.37
39.191,-0.85,0.88,-0.37
39.214,-0.82,0.86,-0.36
39.215,-0.80,0.83,-0.35
39.215,-0.77,0.78,-0.34
39.215,-0.74,0.72,-0.33
39.215,-0.71,0.65,-0.31
39.215,-0.68,0.57,-0.30
39.215,-0.66,0.49,-0.29
39.215,-0.63,0.40,-0.27
39.215,-0.61,0.30,-0.26
39.216,-0.59,0.20,-0.25
39.217,-0.58,0.12,-0.24
39.218,-0.56,0.02,-0.23
39.220,-0.55,-0.06,-0.22
39.223,-0.54,-0.14,-0.20
39.225,-0.53,-0.21,-0.19
39.227,-0.52,-0.28,-0.17
39.230,-0.51,-0.33,-0.15
39.234,-0.50,-0.36,-0.13
39.234,-0.48,-0.39,-0.11
39.236,-0.47,-0.41,-0.09
39.239,-0.45,-0.42,-0.07
39.241,-0.43,-0.42,-0.06
39.243,-0.41,-0.41,-0.05
39.246,-0.38,-0.38,-0.03
39.250,-0.34,-0.33,-0.02
39.251,-0.30,-0.28,-0.00
39.253,-0.24,-0.23,0.00
39.255,-0.17,-0.19,0.01
39.257,-0.09,-0.16,0.00
39.260,0.00,-0.12,0.00
39.262,0.11,-0.10,0.00
39.265,0.23,-0.08,-0.01
39.267,0.35,-0.07,-0.02
39.269,0.47,-0.07,-0.03
39.272,0.59,-0.07,-0.05
39.274,0.70,-0.11,-0.07
39.276,0.81,-0.14,-0.08
39.278,0.91,-0.20,-0.09
39.281,1.01,-0.26,-0.10
39.283,1.11,-0.32,-0.10
39.285,1.21,-0.37,-0.10
39.288,1.31,-0.39,-0.10
39.291,1.41,-0.39,-0.08
39.293,1.51,-0.35,-0.06
39.296,1.61,-0.29,-0.04
39.298,1.71,-0.22,-0.01
39.301,1.81,-0.14,0.01
39.302,1.89,-0.07,0.03
39.304,1.97,-0.01,0.04
39.306,2.04,0.02,0.04
39.309,2.11,0.04,0.04
39.311,2.17,0.02,0.02
39.313,2.24,-0.01,0.00
39.316,2.30,-0.06,-0.02
39.318,2.37,-0.12,-0.05
39.320,2.43,-0.18,-0.08
39.323,2.48,-0.24,-0.10
39.325,2.53,-0.28,-0.11
39.329,2.59,-0.32,-0.11
39.330,2.63,-0.34,-0.11
39.332,2.67,-0.33,-0.09
39.335,2.70,-0.32,-0.06
39.337,2.73,-0.28,-0.03
39.339,2.76,-0.22,0.01
39.342,2.78,-0.16,0.04
39.369,2.80,-0.09,0.07
39.369,2.81,-0.02,0.09
39.369,2.82,0.04,0.11
39.369,2.82,0.09,0.13
39.370,2.81,0.12,0.14
39.370,2.80,0.13,0.16
39.370,2.77,0.12,0.17
39.370,2.74,0.09,0.18
39.370,2.70,0.04,0.18
39.370,2.67,-0.03,0.19
39.371,2.63,-0.12,0.18
39.371,2.59,-0.22,0.16
39.371,2.57,-0.34,0.14
39.374,2.54,-0.46,0.12
39.376,2.53,-0.59,0.09
39.378,2.53,-0.71,0.06
39.382,2.53,-0.82,0.03
39.385,2.55,-0.92,-0.01
39.385,2.57,-0.98,-0.04
39.388,2.59,-1.00,-0.07
39.391,2.64,-1.00,-0.10
39.392,2.68,-0.94,-0.13
39.395,2.72,-0.85,-0.15
39.397,2.76,-0.73,-0.18
39.401,2.79,-0.58,-0.19
39.402,2.81,-0.42,-0.21
39.404,2.82,-0.24,-0.23
39.406,2.82,-0.06,-0.23
39.408,2.79,0.10,-0.23
39.411,2.75,0.23,-0.22
39.414,2.68,0.31,-0.20
39.416,2.58,0.34,-0.17
39.418,2.47,0.32,-0.13
39.420,2.36,0.28,-0.08
39.423,2.24,0.21,-0.03
39.425,2.12,0.15,0.02
39.427,2.01,0.06,0.08
39.429,1.90,-0.06,0.14
39.434,1.80,-0.19,0.22
39.434,1.71,-0.33,0.29
39.436,1.65,-0.47,0.37
39.439,1.62,-0.58,0.44
39.441,1.63,-0.62,0.49
39.446,1.67,-0.62,0.53
39.447,1.73,-0.59,0.55
39.448,1.81,-0.54,0.56
39.451,1.90,-0.46,0.57
39.453,1.99,-0.40,0.56
39.456,2.07,-0.32,0.56
39.458,2.14,-0.25,0.55
39.486,2.21,-0.20,0.54
39.486,2.26,-0.16,0.53
39.487,2.30,-0.14,0.51
39.487,2.33,-0.15,0.48
39.487,2.35,-0.18,0.46
39.487,2.36,-0.20,0.43
39.487,2.37,-0.25,0.40
39.488,2.38,-0.29,0.37
39.488,2.38,-0.34,0.35
39.488,2.38,-0.40,0.32
39.488,2.39,-0.45,0.29
39.488,2.41,-0.49,0.25
39.489,2.41,-0.54,0.22
39.492,2.41,-0.65,0.20
39.494,2.40,-0.76,0.18
39.495,2.38,-0.89,0.18
39.500,2.36,-1.00,0.18
39.500,2.35,-1.11,0.18
39.505,2.33,-1.21,0.19
39.505,2.31,-1.32,0.20
39.506,2.29,-1.41,0.20
39.508,2.27,-1.50,0.21
39.511,2.25,-1.59,0.20
39.513,2.23,-1.66,0.20
39.516,2.22,-1.72,0.20
39.518,2.20,-1.77,0.19
39.520,2.19,-1.80,0.18
39.523,2.16,-1.82,0.18
39.525,2.14,-1.84,0.18
39.527,2.11,-1.86,0.18
39.529,2.07,-1.90,0.18
39.533,2.03,-1.93,0.18
39.534,2.00,-1.97,0.18
39.536,1.97,-2.01,0.17
39.540,1.93,-2.04,0.16
39.541,1.89,-2.07,0.15
39.544,1.86,-2.10,0.14
39.546,1.82,-2.12,0.13
39.548,1.79,-2.14,0.12
39.552,1.75,-2.15,0.12
39.553,1.72,-2.15,0.11
39.555,1.67,-2.14,0.11
39.558,1.63,-2.12,0.10
39.561,1.59,-2.10,0.10
39.562,1.55,-2.07,0.10
39.565,1.49,-2.03,0.09
39.567,1.44,-1.99,0.08
39.569,1.38,-1.94,0.08
39.572,1.33,-1.87,0.08
39.574,1.27,-1.79,0.09
39.577,1.21,-1.72,0.10
39.579,1.15,-1.64,0.10
39.582,1.09,-1.56,0.11
39.583,1.03,-1.48,0.11
39.588,0.97,-1.40,0.12
39.588,0.92,-1.33,0.13
39.592,0.86,-1.27,0.14
39.593,0.80,-1.20,0.16
39.612,0.74,-1.15,0.17
39.612,0.68,-1.09,0.18
39.612,0.63,-1.04,0.19
39.612,0.56,-0.97,0.21
39.612,0.51,-0.92,0.22
39.613,0.46,-0.87,0.24
39.613,0.40,-0.82,0.26
39.613,0.35,-0.78,0.28
39.614,0.28,-0.72,0.30
39.616,0.23,-0.69,0.32
39.618,0.17,-0.67,0.34
39.621,0.10,-0.64,0.37
39.623,0.03,-0.62,0.39
39.625,-0.05,-0.60,0.41
39.628,-0.13,-0.60,0.44
39.630,-0.21,-0.58,0.47
39.632,-0.28,-0.58,0.50
39.635,-0.38,-0.56,0.52
39.637,-0.43,-0.57,0.55
39.639,-0.52,-0.55,0.57
39.641,-0.61,-0.54,0.60
39.644,-0.68,-0.54,0.62
39.646,-0.74,-0.54,0.63
39.648,-0.80,-0.52,0.64
39.651,-0.87,-0.51,0.65
39.653,-0.92,-0.51,0.65
39.655,-0.99,-0.50,0.66
39.657,-1.04,-0.49,0.65
39.660,-1.09,-0.50,0.64
39.662,-1.14,-0.52,0.63
39.664,-1.21,-0.50,0.62
39.667,-1.26,-0.52,0.61
39.669,-1.32,-0.51,0.59
39.672,-1.35,-0.55,0.56
39.674,-1.40,-0.56,0.52
39.676,-1.43,-0.59,0.47
39.679,-1.44,-0.62,0.43
39.681,-1.45,-0.65,0.37
39.683,-1.48,-0.66,0.31
39.685,-1.46,-0.70,0.24
39.688,-1.46,-0.73,0.16
39.691,-1.43,-0.78,0.08
39.692,-1.40,-0.84,-0.00
39.695,-1.37,-0.90,-0.08
39.697,-1.33,-0.99,-0.14
39.699,-1.28,-1.08,-0.19
39.707,-1.24,-1.19,-0.24
39.707,-1.19,-1.30,-0.28
39.707,-1.14,-1.42,-0.32
39.709,-1.10,-1.54,-0.34
39.713,-1.05,-1.66,-0.37
39.713,-1.00,-1.79,-0.38
39.716,-0.95,-1.90,-0.40
39.718,-0.88,-2.01,-0.41
39.720,-0.81,-2.10,-0.40
39.723,-0.73,-2.18,-0.39
39.725,-0.64,-2.23,-0.37
39.728,-0.53,-2.26,-0.34
39.730,-0.41,-2.26,-0.31
39.732,-0.26,-2.23,-0.28
39.734,-0.10,-2.13,-0.24
39.737,0.08,-2.04,-0.20
39.739,0.26,-1.89,-0.16
39.741,0.44,-1.71,-0.14
39.743,0.61,-1.49,-0.10
39.746,0.76,-1.26,-0.08
39.748,0.90,-1.02,-0.05
39.751,1.02,-0.80,-0.02
39.753,1.12,-0.59,0.00
39.755,1.20,-0.39,0.02
39.757,1.26,-0.21,0.03
39.760,1.31,-0.03,0.04
39.763,1.33,0.11,0.05
39.765,1.35,0.23,0.06
39.767,1.34,0.31,0.07
39.770,1.32,0.37,0.08
39.772,1.27,0.40,0.09
39.774,1.22,0.38,0.11
39.777,1.16,0.33,0.13
39.779,1.08,0.24,0.16
39.781,1.02,0.13,0.18
39.784,0.94,0.02,0.20
39.786,0.87,-0.09,0.21
39.789,0.80,-0.18,0.22
39.791,0.71,-0.23,0.23
39.793,0.61,-0.23,0.23
39.795,0.49,-0.17,0.23
39.798,0.35,-0.06,0.24
39.800,0.18,0.11,0.25
39.803,-0.03,0.35,0.26
39.805,-0.29,0.66,0.28
39.807,-0.58,0.98,0.28
39.809,-0.89,1.32,0.27
39.812,-1.19,1.64,0.25
39.814,-1.45,1.92,0.22
39.816,-1.66,2.14,0.20
39.819,-1.80,2.31,0.18
39.821,-1.88,2.43,0.18
39.823,-1.90,2.52,0.18
39.826,-1.85,2.61,0.18
39.828,-1.76,2.68,0.21
39.833,-1.64,2.73,0.24
39.835,-1.50,2.73,0.28
39.838,-1.35,2.64,0.32
39.838,-1.21,2.46,0.36
39.840,-1.06,2.17,0.39
39.842,-0.91,1.76,0.40
39.844,-0.76,1.26,0.39
39.868,-0.60,0.71,0.36
39.868,-0.44,0.18,0.32
39.868,-0.31,-0.28,0.28
39.868,-0.22,-0.61,0.24
39.868,-0.18,-0.80,0.21
39.868,-0.20,-0.87,0.19
39.869,-0.27,-0.83,0.19
39.869,-0.39,-0.71,0.21
39.869,-0.56,-0.52,0.24
39.869,-0.75,-0.32,0.29
39.870,-0.94,-0.12,0.35
39.872,-1.14,0.08,0.41
39.874,-1.32,0.25,0.47
39.876,-1.50,0.42,0.53
39.879,-1.65,0.59,0.58
39.882,-1.79,0.77,0.62
39.887,-1.91,0.92,0.65
39.888,-2.00,1.04,0.68
39.888,-2.07,1.16,0.69
39.891,-2.16,1.26,0.69
39.893,-2.22,1.34,0.71
39.895,-2.29,1.41,0.73
39.897,-2.36,1.48,0.76
39.900,-2.43,1.56,0.80
39.902,-2.48,1.63,0.86
39.904,-2.55,1.70,0.91
39.906,-2.58,1.76,0.96
39.909,-2.61,1.81,1.01
39.912,-2.61,1.86,1.05
39.913,-2.59,1.91,1.08
39.916,-2.54,1.98,1.10
39.918,-2.46,2.03,1.10
39.920,-2.36,2.07,1.08
39.923,-2.26,2.12,1.06
39.925,-2.14,2.14,1.01
39.927,-2.03,2.15,0.95
39.930,-1.92,2.12,0.89
39.933,-1.82,2.07,0.82
39.935,-1.74,1.98,0.75
39.937,-1.69,1.89,0.68
39.939,-1.64,1.79,0.61
39.942,-1.61,1.67,0.54
39.944,-1.59,1.56,0.48
39.946,-1.59,1.46,0.43
39.949,-1.60,1.37,0.39
39.952,-1.62,1.30,0.36
39.953,-1.64,1.23,0.33
39.955,-1.67,1.15,0.31
39.958,-1.70,1.08,0.29
39.960,-1.72,1.01,0.28
39.967,-1.74,0.94,0.26
39.968,-1.76,0.88,0.25
39.968,-1.77,0.81,0.24
39.970,-1.78,0.74,0.23
39.972,-1.79,0.68,0.22
39.974,-1.78,0.62,0.20
39.976,-1.77,0.58,0.19
40.005,-1.75,0.54,0.17
40.006,-1.73,0.52,0.16
40.007,-1.71,0.50,0.14
40.007,-1.68,0.48,0.14
40.007,-1.66,0.46,0.13
40.007,-1.63,0.45,0.13
40.007,-1.61,0.46,0.13
40.007,-1.57,0.48,0.13
40.007,-1.54,0.51,0.13
40.007,-1.50,0.56,0.12
40.007,-1.47,0.60,0.12
40.008,-1.44,0.64,0.12
40.012,-1.42,0.68,0.12
40.013,-1.39,0.72,0.14
40.013,-1.38,0.78,0.16
40.014,-1.37,0.82,0.17
40.016,-1.36,0.84,0.20
40.018,-1.36,0.87,0.21
40.021,-1.36,0.91,0.23
40.023,-1.36,0.95,0.25
40.025,-1.37,1.00,0.27
40.027,-1.38,1.04,0.29
40.030,-1.38,1.08,0.32
40.032,-1.39,1.11,0.33
40.035,-1.40,1.15,0.35
40.038,-1.40,1.17,0.36
40.039,-1.40,1.21,0.37
40.045,-1.39,1.24,0.38
40.046,-1.39,1.24,0.38
40.046,-1.38,1.24,0.38
40.049,-1.38,1.26,0.38
40.052,-1.37,1.30,0.38
40.053,-1.35,1.33,0.37
40.055,-1.34,1.37,0.35
40.058,-1.32,1.42,0.34
40.060,-1.31,1.48,0.33
40.063,-1.29,1.54,0.32
40.065,-1.28,1.58,0.31
40.067,-1.27,1.61,0.29
40.069,-1.27,1.64,0.27
40.072,-1.27,1.65,0.26
40.074,-1.26,1.68,0.24
40.076,-1.25,1.70,0.22
40.079,-1.24,1.71,0.20
40.081,-1.22,1.73,0.19
40.083,-1.20,1.75,0.17
40.086,-1.19,1.76,0.15
40.088,-1.17,1.77,0.13
40.090,-1.15,1.78,0.11
40.093,-1.13,1.78,0.09
40.095,-1.11,1.78,0.06
40.097,-1.09,1.78,0.04
40.100,-1.08,1.75,0.01
40.102,-1.06,1.69,-0.00
40.105,-1.05,1.63,-0.02
40.107,-1.04,1.57,-0.03
40.109,-1.03,1.50,-0.04
40.112,-1.03,1.43,-0.05
40.117,-1.02,1.35,-0.06
40.118,-1.02,1.29,-0.06
40.119,-1.02,1.23,-0.07
40.121,-1.02,1.19,-0.07
40.123,-1.03,1.15,-0.07
40.125,-1.04,1.12,-0.08
40.128,-1.06,1.09,-0.08
40.154,-1.07,1.07,-0.08
40.154,-1.09,1.05,-0.09
40.154,-1.11,1.03,-0.09
40.154,-1.13,1.01,-0.09
40.155,-1.15,1.00,-0.10
40.155,-1.16,0.99,-0.10
40.155,-1.17,0.98,-0.10
40.155,-1.19,0.98,-0.11
40.155,-1.20,0.98,-0.11
40.155,-1.21,0.99,-0.11
40.156,-1.22,1.02,-0.11
40.156,-1.23,1.04,-0.11
40.158,-1.24,1.07,-0.10
40.160,-1.26,1.12,-0.10
40.163,-1.27,1.16,-0.09
40.165,-1.27,1.20,-0.09
40.167,-1.28,1.24,-0.09
40.170,-1.28,1.27,-0.09
40.172,-1.28,1.30,-0.10
40.174,-1.27,1.30,-0.10
40.176,-1.25,1.30,-0.11
40.179,-1.23,1.30,-0.13
40.181,-1.21,1.30,-0.15
40.184,-1.18,1.29,-0.17
