time,wx,wy,wz
11.311,0.31,-0.79,-0.20
11.314,0.35,-0.72,-0.17
11.317,0.37,-0.65,-0.13
11.318,0.38,-0.60,-0.08
11.321,0.38,-0.55,-0.01
11.323,0.36,-0.52,0.06
11.325,0.32,-0.51,0.14
11.328,0.25,-0.52,0.22
11.330,0.18,-0.55,0.29
11.333,0.10,-0.60,0.37
11.335,0.01,-0.64,0.45
11.337,-0.07,-0.69,0.51
11.340,-0.13,-0.73,0.58
11.342,-0.18,-0.75,0.63
11.344,-0.21,-0.74,0.67
11.346,-0.21,-0.73,0.69
11.349,-0.19,-0.71,0.69
11.351,-0.14,-0.72,0.68
11.353,-0.10,-0.73,0.65
11.356,-0.06,-0.78,0.62
11.358,-0.03,-0.83,0.58
11.360,-0.02,-0.88,0.53
11.363,-0.03,-0.93,0.50
11.366,-0.05,-0.96,0.47
11.367,-0.06,-0.98,0.47
11.371,-0.07,-0.98,0.49
11.372,-0.07,-0.97,0.52
11.375,-0.09,-0.94,0.56
11.377,-0.11,-0.91,0.61
11.380,-0.15,-0.86,0.66
11.385,-0.20,-0.81,0.69
11.385,-0.27,-0.76,0.70
11.386,-0.35,-0.70,0.69
11.388,-0.43,-0.65,0.65
11.391,-0.51,-0.62,0.57
11.393,-0.57,-0.58,0.47
11.395,-0.64,-0.54,0.34
11.398,-0.71,-0.49,0.21
11.400,-0.78,-0.43,0.09
11.402,-0.84,-0.38,0.05
11.405,-0.88,-0.32,0.05
11.408,-0.89,-0.24,0.08
11.409,-0.87,-0.13,0.09
11.416,-0.83,-0.02,0.09
11.416,-0.77,0.11,0.08
11.417,-0.70,0.24,0.05
11.419,-0.63,0.38,0.03
11.421,-0.54,0.51,0.00
11.424,-0.43,0.63,-0.01
11.426,-0.32,0.75,-0.01
11.436,-0.22,0.87,0.01
11.437,-0.11,0.98,0.05
11.437,-0.01,1.07,0.09
11.437,0.10,1.17,0.12
11.437,0.21,1.27,0.16
11.440,0.32,1.33,0.22
11.442,0.41,1.34,0.29
11.445,0.48,1.31,0.36
11.447,0.52,1.24,0.45
11.450,0.52,1.15,0.55
11.452,0.49,1.03,0.65
11.453,0.41,0.93,0.75
11.456,0.30,0.82,0.86
11.458,0.18,0.74,0.95
11.460,0.04,0.67,1.04
11.463,-0.11,0.64,1.12
11.465,-0.25,0.64,1.19
11.469,-0.38,0.65,1.25
11.470,-0.50,0.67,1.31
11.472,-0.61,0.71,1.35
11.474,-0.69,0.75,1.37
11.477,-0.75,0.80,1.38
11.479,-0.78,0.84,1.38
11.481,-0.80,0.87,1.36
11.485,-0.82,0.89,1.34
11.486,-0.84,0.91,1.33
11.488,-0.85,0.93,1.33
11.491,-0.85,0.93,1.33
11.493,-0.85,0.94,1.34
11.495,-0.85,0.93,1.35
11.497,-0.85,0.91,1.35
11.500,-0.86,0.87,1.36
11.502,-0.87,0.84,1.36
11.504,-0.87,0.79,1.37
11.507,-0.88,0.75,1.37
11.510,-0.88,0.72,1.37
11.512,-0.87,0.70,1.37
11.514,-0.87,0.70,1.36
11.517,-0.86,0.70,1.35
11.519,-0.86,0.70,1.34
11.521,-0.87,0.70,1.32
11.523,-0.87,0.70,1.31
11.526,-0.88,0.70,1.29
11.528,-0.90,0.71,1.27
11.531,-0.91,0.72,1.25
11.533,-0.94,0.75,1.23
11.535,-0.98,0.78,1.21
11.537,-0.99,0.84,1.20
11.540,-0.99,0.96,1.19
11.542,-0.96,1.12,1.18
11.544,-0.93,1.27,1.17
11.549,-0.89,1.42,1.17
11.550,-0.84,1.54,1.17
11.551,-0.79,1.65,1.17
11.554,-0.73,1.74,1.16
11.556,-0.67,1.80,1.16
11.558,-0.62,1.84,1.15
11.560,-0.58,1.85,1.15
11.574,-0.55,1.84,1.13
11.575,-0.53,1.83,1.11
11.575,-0.51,1.81,1.08
11.576,-0.49,1.79,1.06
11.576,-0.48,1.79,1.04
11.576,-0.48,1.79,1.01
11.579,-0.49,1.76,0.98
11.580,-0.51,1.75,0.96
11.582,-0.50,1.79,0.93
11.586,-0.47,1.87,0.90
11.588,-0.44,1.96,0.87
11.589,-0.41,2.05,0.84
11.591,-0.38,2.12,0.81
11.593,-0.36,2.18,0.77
11.595,-0.35,2.24,0.74
11.597,-0.34,2.28,0.70
11.600,-0.34,2.30,0.68
11.604,-0.35,2.32,0.65
11.605,-0.36,2.34,0.63
11.607,-0.37,2.35,0.61
11.609,-0.38,2.36,0.59
11.612,-0.39,2.36,0.58
11.614,-0.41,2.36,0.56
11.617,-0.43,2.35,0.55
11.619,-0.44,2.33,0.55
11.621,-0.46,2.30,0.54
11.623,-0.46,2.26,0.53
11.626,-0.46,2.21,0.54
11.628,-0.47,2.16,0.53
11.631,-0.48,2.10,0.54
11.633,-0.49,2.03,0.54
11.637,-0.51,1.96,0.55
11.637,-0.52,1.89,0.55
11.640,-0.54,1.81,0.56
11.642,-0.56,1.73,0.56
11.644,-0.58,1.65,0.57
11.647,-0.60,1.58,0.59
11.649,-0.62,1.53,0.59
11.652,-0.64,1.49,0.60
11.654,-0.66,1.43,0.61
11.656,-0.67,1.40,0.62
11.658,-0.69,1.37,0.63
11.660,-0.71,1.34,0.65
11.665,-0.72,1.33,0.66
11.666,-0.73,1.32,0.68
11.668,-0.73,1.32,0.69
11.674,-0.74,1.32,0.71
11.675,-0.75,1.32,0.73
11.675,-0.75,1.32,0.74
11.677,-0.75,1.33,0.76
11.689,-0.75,1.34,0.77
11.689,-0.76,1.35,0.79
11.689,-0.76,1.36,0.80
11.690,-0.76,1.38,0.82
11.690,-0.76,1.40,0.83
11.691,-0.75,1.42,0.84
11.694,-0.75,1.43,0.85
11.696,-0.74,1.46,0.86
11.698,-0.73,1.48,0.87
11.702,-0.72,1.48,0.88
11.703,-0.71,1.50,0.88
11.705,-0.70,1.51,0.88
11.707,-0.69,1.51,0.87
11.709,-0.68,1.51,0.86
11.711,-0.68,1.52,0.85
11.714,-0.67,1.51,0.83
11.716,-0.66,1.51,0.80
11.719,-0.64,1.51,0.78
11.721,-0.63,1.50,0.75
11.723,-0.61,1.50,0.72
11.726,-0.60,1.49,0.69
11.728,-0.58,1.48,0.65
11.731,-0.57,1.46,0.61
11.733,-0.56,1.44,0.56
11.736,-0.56,1.41,0.51
11.737,-0.55,1.38,0.46
11.740,-0.55,1.34,0.41
11.742,-0.54,1.32,0.35
11.744,-0.54,1.31,0.31
11.747,-0.53,1.27,0.27
11.749,-0.52,1.22,0.22
11.751,-0.50,1.16,0.17
11.754,-0.49,1.10,0.13
11.756,-0.47,1.06,0.10
11.758,-0.46,1.02,0.08
11.760,-0.44,0.97,0.07
11.763,-0.41,0.92,0.06
11.765,-0.39,0.87,0.06
11.769,-0.36,0.80,0.06
11.771,-0.32,0.74,0.07
11.772,-0.28,0.66,0.07
11.775,-0.24,0.58,0.08
11.777,-0.19,0.50,0.08
11.780,-0.14,0.41,0.08
11.782,-0.09,0.33,0.07
11.784,-0.04,0.25,0.06
11.786,0.02,0.17,0.06
11.789,0.06,0.11,0.05
11.791,0.11,0.05,0.04
11.793,0.18,-0.01,0.03
11.795,0.24,-0.04,0.01
11.798,0.30,-0.08,-0.03
11.800,0.39,-0.13,-0.07
11.805,0.48,-0.17,-0.13
11.805,0.57,-0.19,-0.20
11.807,0.67,-0.22,-0.28
11.810,0.77,-0.26,-0.37
11.812,0.86,-0.28,-0.45
11.817,0.94,-0.31,-0.53
11.818,1.01,-0.33,-0.61
11.823,1.07,-0.36,-0.69
11.824,1.13,-0.37,-0.76
11.824,1.17,-0.38,-0.83
11.826,1.22,-0.39,-0.90
11.828,1.27,-0.38,-0.96
11.838,1.31,-0.38,-1.02
11.838,1.35,-0.38,-1.07
11.839,1.39,-0.38,-1.11
11.839,1.42,-0.37,-1.15
11.840,1.44,-0.36,-1.18
11.842,1.47,-0.36,-1.21
11.844,1.48,-0.35,-1.24
11.847,1.48,-0.33,-1.28
11.849,1.49,-0.30,-1.33
11.851,1.48,-0.27,-1.37
11.854,1.48,-0.25,-1.42
11.865,1.46,-0.22,-1.47
11.865,1.44,-0.19,-1.51
11.866,1.41,-0.18,-1.56
11.867,1.38,-0.17,-1.62
11.867,1.34,-0.19,-1.69
11.868,1.30,-0.20,-1.76
11.871,1.25,-0.22,-1.84
11.872,1.21,-0.23,-1.92
11.875,1.17,-0.27,-2.01
11.877,1.13,-0.31,-2.09
11.879,1.09,-0.35,-2.18
11.882,1.06,-0.42,-2.26
11.884,1.05,-0.49,-2.32
11.888,1.04,-0.57,-2.37
11.889,1.04,-0.67,-2.39
11.891,1.06,-0.76,-2.40
11.893,1.07,-0.83,-2.38
11.896,1.11,-0.87,-2.33
11.898,1.16,-0.90,-2.26
11.900,1.21,-0.93,-2.17
11.903,1.24,-0.99,-2.05
11.905,1.26,-1.10,-1.91
11.907,1.31,-1.17,-1.77
11.909,1.37,-1.25,-1.64
11.912,1.45,-1.31,-1.52
11.914,1.53,-1.37,-1.41
11.917,1.62,-1.42,-1.31
11.919,1.71,-1.48,-1.21
11.922,1.79,-1.54,-1.12
11.924,1.86,-1.59,-1.04
11.926,1.93,-1.65,-0.96
11.928,1.98,-1.72,-0.89
11.931,2.01,-1.79,-0.82
11.933,2.03,-1.86,-0.76
11.935,2.05,-1.93,-0.69
11.938,2.05,-1.99,-0.63
11.940,2.05,-2.06,-0.57
11.942,2.03,-2.11,-0.51
11.945,2.01,-2.16,-0.48
11.951,1.98,-2.20,-0.46
11.952,1.96,-2.22,-0.44
11.952,1.94,-2.22,-0.43
11.954,1.92,-2.21,-0.43
11.974,1.92,-2.17,-0.43
11.975,1.91,-2.10,-0.45
11.975,1.89,-2.02,-0.47
11.975,1.87,-1.92,-0.50
11.975,1.84,-1.81,-0.54
11.976,1.80,-1.71,-0.59
11.976,1.75,-1.62,-0.63
11.976,1.69,-1.54,-0.67
11.977,1.62,-1.48,-0.71
11.978,1.54,-1.44,-0.73
11.980,1.46,-1.43,-0.76
11.982,1.38,-1.45,-0.78
11.984,1.31,-1.48,-0.80
11.987,1.22,-1.48,-0.83
11.989,1.13,-1.45,-0.85
11.991,1.04,-1.40,-0.87
11.993,0.95,-1.34,-0.89
11.995,0.86,-1.27,-0.91
11.998,0.78,-1.19,-0.94
12.000,0.69,-1.09,-0.97
12.003,0.60,-0.96,-1.02
12.005,0.52,-0.81,-1.07
12.008,0.44,-0.65,-1.11
12.010,0.36,-0.51,-1.15
12.012,0.29,-0.37,-1.17
12.014,0.23,-0.27,-1.19
12.017,0.17,-0.17,-1.21
12.019,0.12,-0.12,-1.21
12.023,0.06,-0.08,-1.21
12.024,0.01,-0.06,-1.22
12.026,-0.02,-0.05,-1.22
12.028,-0.05,-0.04,-1.23
12.032,-0.07,-0.03,-1.23
12.033,-0.08,-0.02,-1.23
12.035,-0.09,-0.02,-1.22
12.037,-0.09,-0.01,-1.21
12.040,-0.09,0.00,-1.20
12.042,-0.08,0.01,-1.18
12.044,-0.06,0.00,-1.17
12.047,-0.05,-0.03,-1.16
12.049,-0.03,-0.07,-1.15
12.052,-0.01,-0.11,-1.14
12.054,0.02,-0.16,-1.13
12.056,0.05,-0.19,-1.11
12.058,0.08,-0.23,-1.08
12.061,0.12,-0.26,-1.06
12.063,0.15,-0.29,-1.03
12.065,0.18,-0.32,-1.00
12.068,0.21,-0.34,-0.96
12.071,0.23,-0.37,-0.92
12.072,0.26,-0.39,-0.88
12.075,0.28,-0.43,-0.84
12.077,0.30,-0.46,-0.79
12.080,0.30,-0.49,-0.74
12.082,0.31,-0.52,-0.68
12.084,0.30,-0.56,-0.63
12.087,0.30,-0.58,-0.56
12.089,0.29,-0.61,-0.50
12.091,0.28,-0.62,-0.44
12.093,0.27,-0.63,-0.37
12.096,0.25,-0.63,-0.31
12.101,0.24,-0.63,-0.24
12.101,0.23,-0.64,-0.17
12.103,0.21,-0.66,-0.10
12.105,0.19,-0.67,-0.04
12.107,0.16,-0.69,0.03
12.110,0.13,-0.71,0.09
12.112,0.10,-0.73,0.15
12.125,0.07,-0.75,0.21
12.126,0.04,-0.78,0.27
12.126,0.01,-0.80,0.33
12.126,-0.02,-0.82,0.38
12.126,-0.06,-0.84,0.43
12.127,-0.09,-0.86,0.48
12.128,-0.13,-0.87,0.52
12.132,-0.17,-0.88,0.56
12.133,-0.21,-0.89,0.60
12.136,-0.26,-0.89,0.63
12.138,-0.31,-0.90,0.66
12.141,-0.35,-0.90,0.69
12.142,-0.40,-0.90,0.71
12.144,-0.45,-0.90,0.74
12.147,-0.50,-0.89,0.75
12.149,-0.55,-0.89,0.77
12.151,-0.59,-0.89,0.78
12.154,-0.64,-0.89,0.79
12.156,-0.68,-0.91,0.79
12.158,-0.72,-0.91,0.78
12.161,-0.75,-0.92,0.77
12.163,-0.77,-0.92,0.75
12.165,-0.78,-0.91,0.73
12.168,-0.79,-0.88,0.69
12.172,-0.78,-0.85,0.64
12.173,-0.76,-0.79,0.59
12.175,-0.72,-0.73,0.54
12.177,-0.68,-0.64,0.47
12.180,-0.62,-0.55,0.40
12.182,-0.56,-0.46,0.33
12.184,-0.50,-0.38,0.26
12.187,-0.44,-0.31,0.18
12.189,-0.37,-0.26,0.12
12.191,-0.31,-0.21,0.06
12.193,-0.25,-0.18,0.02
12.196,-0.19,-0.19,-0.01
12.199,-0.14,-0.21,-0.02
12.201,-0.10,-0.25,-0.03
12.203,-0.07,-0.30,-0.02
12.205,-0.04,-0.36,-0.01
12.208,-0.02,-0.44,-0.01
12.210,-0.00,-0.52,-0.00
12.212,0.02,-0.60,0.00
12.214,0.03,-0.67,0.00
12.217,0.05,-0.75,-0.01
12.219,0.07,-0.82,-0.02
12.222,0.10,-0.91,-0.05
12.224,0.13,-1.00,-0.08
12.226,0.17,-1.10,-0.11
12.229,0.21,-1.21,-0.14
12.235,0.24,-1.32,-0.17
12.236,0.27,-1.43,-0.19
12.236,0.30,-1.56,-0.20
12.242,0.32,-1.67,-0.21
12.243,0.34,-1.78,-0.22
12.243,0.35,-1.86,-0.22
12.245,0.37,-1.91,-0.22
12.258,0.39,-1.91,-0.21
12.258,0.40,-1.88,-0.19
12.259,0.40,-1.82,-0.17
12.259,0.39,-1.73,-0.15
12.259,0.36,-1.64,-0.13
12.260,0.33,-1.56,-0.12
12.261,0.27,-1.47,-0.12
12.263,0.19,-1.42,-0.12
12.266,0.11,-1.41,-0.12
12.268,0.01,-1.40,-0.13
12.272,-0.11,-1.40,-0.13
12.274,-0.24,-1.41,-0.14
12.275,-0.40,-1.41,-0.16
12.277,-0.58,-1.36,-0.19
12.279,-0.76,-1.27,-0.23
12.282,-0.94,-1.10,-0.28
12.284,-1.11,-0.87,-0.33
12.286,-1.22,-0.59,-0.37
12.289,-1.26,-0.32,-0.36
12.291,-1.24,-0.10,-0.34
12.293,-1.16,0.07,-0.33
12.296,-1.05,0.18,-0.33
12.299,-0.92,0.21,-0.34
12.323,-0.79,0.20,-0.34
12.324,-0.69,0.18,-0.32
12.325,-0.63,0.16,-0.28
12.326,-0.58,0.15,-0.21
12.326,-0.56,0.16,-0.12
12.327,-0.55,0.18,-0.02
12.327,-0.54,0.23,0.08
12.327,-0.53,0.28,0.17
12.327,-0.52,0.34,0.26
12.328,-0.51,0.39,0.35
12.328,-0.49,0.41,0.42
12.329,-0.49,0.45,0.49
12.329,-0.47,0.48,0.55
12.333,-0.43,0.51,0.61
12.334,-0.39,0.53,0.66
12.336,-0.33,0.54,0.71
12.338,-0.26,0.53,0.74
12.340,-0.21,0.53,0.77
12.342,-0.15,0.52,0.78
12.345,-0.11,0.52,0.80
12.347,-0.08,0.51,0.82
12.352,-0.05,0.49,0.85
12.352,-0.04,0.48,0.88
12.354,-0.03,0.48,0.92
12.356,-0.02,0.48,0.96
12.358,-0.02,0.49,1.01
12.361,-0.03,0.50,1.04
12.363,-0.05,0.52,1.08
12.365,-0.07,0.53,1.11
12.368,-0.10,0.53,1.13
12.372,-0.15,0.54,1.16
12.373,-0.20,0.53,1.19
12.375,-0.26,0.53,1.21
12.377,-0.34,0.53,1.22
12.379,-0.40,0.52,1.22
12.382,-0.45,0.50,1.22
12.384,-0.50,0.48,1.21
12.386,-0.55,0.45,1.20
12.389,-0.60,0.42,1.20
12.391,-0.63,0.38,1.20
12.393,-0.66,0.38,1.20
12.396,-0.69,0.38,1.21
12.398,-0.70,0.40,1.22
12.400,-0.71,0.43,1.24
12.403,-0.71,0.48,1.25
12.405,-0.70,0.53,1.26
12.407,-0.70,0.60,1.26
12.410,-0.69,0.66,1.26
12.412,-0.69,0.72,1.26
12.414,-0.71,0.78,1.25
12.417,-0.72,0.83,1.25
12.419,-0.74,0.89,1.26
12.421,-0.76,0.92,1.26
12.424,-0.79,0.96,1.27
12.426,-0.81,1.00,1.27
12.428,-0.84,1.03,1.28
12.431,-0.87,1.06,1.28
12.433,-0.89,1.09,1.28
12.435,-0.91,1.11,1.28
12.437,-0.93,1.14,1.27
12.440,-0.94,1.18,1.26
12.442,-0.94,1.22,1.25
12.444,-0.92,1.27,1.24
12.447,-0.90,1.31,1.23
12.450,-0.88,1.35,1.22
12.452,-0.85,1.40,1.20
12.454,-0.80,1.45,1.17
12.456,-0.74,1.50,1.14
12.458,-0.69,1.59,1.12
12.461,-0.63,1.65,1.11
12.463,-0.58,1.69,1.09
12.465,-0.54,1.72,1.07
12.468,-0.51,1.75,1.05
12.470,-0.48,1.76,1.03
12.472,-0.47,1.75,1.00
12.475,-0.47,1.75,0.98
12.478,-0.48,1.72,0.96
12.480,-0.49,1.70,0.94
12.482,-0.49,1.68,0.91
12.484,-0.50,1.66,0.89
12.487,-0.50,1.66,0.87
12.489,-0.51,1.66,0.84
12.492,-0.52,1.68,0.82
12.493,-0.53,1.71,0.80
12.496,-0.55,1.75,0.79
12.498,-0.57,1.80,0.78
12.500,-0.58,1.85,0.79
12.503,-0.60,1.91,0.79
12.505,-0.60,1.96,0.79
12.507,-0.62,2.00,0.79
12.510,-0.63,2.03,0.79
12.513,-0.64,2.06,0.78
12.515,-0.64,2.10,0.78
12.517,-0.64,2.12,0.78
12.520,-0.64,2.15,0.78
12.524,-0.64,2.17,0.78
12.524,-0.64,2.19,0.78
12.526,-0.64,2.21,0.77
12.528,-0.64,2.21,0.77
12.532,-0.65,2.21,0.76
12.533,-0.64,2.20,0.75
12.536,-0.64,2.20,0.74
12.538,-0.64,2.17,0.74
12.540,-0.64,2.14,0.73
12.543,-0.64,2.11,0.72
12.545,-0.65,2.06,0.72
12.547,-0.65,2.01,0.71
12.550,-0.67,1.96,0.72
12.552,-0.67,1.91,0.72
12.557,-0.68,1.85,0.73
12.557,-0.68,1.80,0.75
12.560,-0.68,1.74,0.76
12.561,-0.69,1.69,0.77
12.563,-0.68,1.62,0.79
12.566,-0.69,1.58,0.81
12.568,-0.70,1.54,0.83
12.572,-0.70,1.49,0.85
12.573,-0.72,1.46,0.87
12.575,-0.73,1.43,0.89
12.577,-0.75,1.40,0.90
12.580,-0.76,1.37,0.92
12.582,-0.76,1.33,0.93
12.585,-0.78,1.30,0.95
12.587,-0.79,1.29,0.97
12.591,-0.79,1.26,0.98
12.592,-0.80,1.25,0.99
12.594,-0.81,1.23,1.00
12.597,-0.82,1.22,1.01
12.598,-0.82,1.22,1.01
12.603,-0.82,1.22,1.02
12.604,-0.81,1.23,1.02
12.611,-0.80,1.24,1.01
12.611,-0.79,1.25,1.00
12.611,-0.77,1.26,0.98
12.612,-0.76,1.28,0.96
12.615,-0.75,1.31,0.93
12.625,-0.74,1.34,0.91
12.626,-0.72,1.36,0.87
12.626,-0.72,1.40,0.84
12.629,-0.69,1.41,0.81
12.629,-0.68,1.42,0.77
12.629,-0.66,1.42,0.71
12.632,-0.66,1.42,0.65
12.634,-0.65,1.43,0.59
12.636,-0.66,1.43,0.52
12.638,-0.65,1.42,0.45
12.642,-0.66,1.43,0.39
12.643,-0.66,1.42,0.32
12.645,-0.67,1.42,0.25
12.647,-0.66,1.40,0.19
12.650,-0.67,1.39,0.14
12.652,-0.67,1.40,0.08
12.655,-0.66,1.38,0.02
12.658,-0.66,1.38,-0.03
12.659,-0.65,1.38,-0.08
12.661,-0.65,1.37,-0.12
12.663,-0.63,1.35,-0.15
12.666,-0.61,1.32,-0.18
12.668,-0.59,1.30,-0.21
12.671,-0.56,1.27,-0.22
12.674,-0.52,1.22,-0.23
12.676,-0.49,1.18,-0.23
12.677,-0.44,1.12,-0.22
12.680,-0.41,1.06,-0.21
12.682,-0.35,0.98,-0.19
12.684,-0.30,0.88,-0.18
12.687,-0.25,0.78,-0.17
12.691,-0.19,0.67,-0.16
12.692,-0.13,0.55,-0.15
12.694,-0.07,0.42,-0.14
12.696,-0.01,0.29,-0.13
12.698,0.05,0.19,-0.13
12.701,0.12,0.08,-0.14
12.703,0.19,-0.01,-0.15
12.705,0.26,-0.10,-0.17
12.708,0.33,-0.17,-0.20
12.710,0.42,-0.23,-0.24
12.713,0.52,-0.30,-0.30
12.715,0.63,-0.36,-0.37
12.719,0.74,-0.41,-0.45
12.720,0.85,-0.46,-0.53
12.722,0.93,-0.50,-0.62
12.724,1.02,-0.53,-0.70
12.727,1.11,-0.57,-0.78
12.729,1.18,-0.58,-0.84
12.732,1.24,-0.57,-0.90
12.733,1.32,-0.57,-0.96
12.736,1.38,-0.55,-1.01
12.743,1.44,-0.54,-1.06
12.743,1.50,-0.52,-1.11
12.743,1.55,-0.50,-1.16
12.745,1.60,-0.50,-1.20
12.747,1.63,-0.48,-1.23
12.750,1.66,-0.46,-1.27
12.756,1.69,-0.44,-1.30
12.757,1.71,-0.40,-1.34
12.758,1.72,-0.37,-1.39
12.759,1.72,-0.32,-1.43
12.761,1.70,-0.27,-1.48
12.764,1.68,-0.22,-1.53
12.766,1.65,-0.17,-1.58
12.768,1.60,-0.12,-1.63
12.770,1.56,-0.09,-1.69
12.773,1.51,-0.06,-1.74
12.775,1.46,-0.04,-1.80
12.777,1.42,-0.06,-1.86
12.780,1.38,-0.09,-1.93
12.782,1.33,-0.13,-2.00
12.784,1.30,-0.19,-2.08
12.787,1.28,-0.27,-2.16
12.789,1.27,-0.34,-2.22
12.792,1.28,-0.41,-2.28
12.794,1.30,-0.47,-2.31
12.796,1.35,-0.53,-2.32
12.798,1.39,-0.58,-2.30
12.801,1.43,-0.64,-2.24
12.803,1.46,-0.70,-2.14
12.806,1.49,-0.75,-2.02
12.808,1.53,-0.81,-1.89
12.810,1.58,-0.87,-1.76
12.812,1.64,-0.93,-1.63
12.815,1.69,-1.06,-1.51
12.817,1.76,-1.16,-1.41
12.820,1.83,-1.26,-1.33
12.822,1.91,-1.37,-1.25
12.824,1.98,-1.48,-1.18
12.826,2.04,-1.59,-1.12
12.829,2.09,-1.70,-1.04
12.832,2.14,-1.80,-0.97
12.834,2.18,-1.90,-0.88
12.836,2.21,-1.98,-0.80
12.839,2.24,-2.05,-0.71
12.842,2.26,-2.09,-0.63
12.843,2.28,-2.13,-0.55
12.845,2.29,-2.16,-0.48
12.848,2.29,-2.18,-0.42
12.850,2.27,-2.19,-0.37
12.853,2.26,-2.21,-0.34
12.854,2.24,-2.20,-0.31
12.857,2.22,-2.19,-0.29
12.860,2.20,-2.21,-0.27
12.861,2.18,-2.25,-0.26
12.864,2.16,-2.28,-0.25
12.866,2.15,-2.32,-0.25
12.871,2.14,-2.36,-0.26
12.872,2.13,-2.38,-0.28
12.874,2.13,-2.36,-0.30
12.876,2.13,-2.33,-0.34
12.895,2.12,-2.25,-0.39
12.896,2.11,-2.14,-0.44
12.896,2.10,-2.01,-0.50
12.896,2.07,-1.85,-0.57
12.897,2.04,-1.69,-0.63
12.897,2.02,-1.59,-0.68
12.897,1.97,-1.49,-0.72
12.897,1.88,-1.41,-0.76
12.897,1.78,-1.33,-0.80
12.899,1.65,-1.26,-0.83
12.902,1.51,-1.20,-0.84
12.903,1.37,-1.16,-0.85
12.909,1.23,-1.13,-0.87
12.909,1.09,-1.13,-0.88
12.910,0.96,-1.13,-0.90
12.912,0.82,-1.10,-0.91
12.915,0.69,-1.05,-0.94
12.917,0.57,-0.98,-0.97
12.919,0.47,-0.91,-0.99
12.922,0.38,-0.84,-0.99
12.924,0.29,-0.77,-0.99
12.927,0.21,-0.71,-0.97
12.929,0.14,-0.66,-0.96
12.932,0.07,-0.61,-0.95
12.933,0.01,-0.57,-0.94
12.936,-0.03,-0.53,-0.94
12.938,-0.07,-0.49,-0.94
12.941,-0.10,-0.45,-0.94
12.943,-0.13,-0.40,-0.94
12.945,-0.14,-0.37,-0.94
12.947,-0.16,-0.35,-0.95
12.950,-0.17,-0.34,-0.96
12.952,-0.18,-0.35,-0.97
12.954,-0.19,-0.36,-0.97
12.957,-0.19,-0.37,-0.97
12.959,-0.18,-0.39,-0.96
12.961,-0.17,-0.41,-0.95
12.964,-0.14,-0.42,-0.94
12.967,-0.10,-0.44,-0.93
12.969,-0.05,-0.46,-0.91
12.971,-0.01,-0.48,-0.88
12.973,0.03,-0.50,-0.85
12.977,0.08,-0.54,-0.82
12.978,0.13,-0.56,-0.77
12.980,0.17,-0.59,-0.72
12.982,0.21,-0.62,-0.67
12.984,0.24,-0.65,-0.62
12.987,0.28,-0.69,-0.56
12.989,0.30,-0.72,-0.51
12.992,0.33,-0.74,-0.45
12.994,0.35,-0.78,-0.39
12.996,0.36,-0.81,-0.33
12.999,0.37,-0.85,-0.27
13.001,0.37,-0.89,-0.20
13.005,0.37,-0.93,-0.14
13.006,0.37,-0.96,-0.08
13.014,0.37,-1.00,-0.02
13.014,0.36,-1.03,0.05
13.015,0.35,-1.06,0.11
13.015,0.33,-1.07,0.18
13.018,0.30,-1.10,0.25
13.030,0.28,-1.12,0.31
13.031,0.25,-1.14,0.38
13.032,0.22,-1.15,0.44
13.032,0.18,-1.15,0.51
13.032,0.14,-1.15,0.57
13.033,0.11,-1.15,0.63
13.034,0.06,-1.15,0.68
13.036,0.01,-1.14,0.74
13.039,-0.03,-1.14,0.79
13.041,-0.08,-1.11,0.83
13.045,-0.13,-1.10,0.88
13.045,-0.18,-1.08,0.91
13.047,-0.23,-1.06,0.95
13.050,-0.27,-1.04,0.98
13.052,-0.32,-1.02,1.00
13.054,-0.37,-1.01,1.02
13.058,-0.42,-1.00,1.04
13.059,-0.47,-0.98,1.05
13.062,-0.52,-0.98,1.07
13.064,-0.57,-0.98,1.08
13.066,-0.63,-1.00,1.08
13.068,-0.69,-1.00,1.08
13.071,-0.75,-1.01,1.08
13.073,-0.80,-1.01,1.06
13.076,-0.85,-1.00,1.03
13.078,-0.88,-0.99,1.00
13.080,-0.91,-0.97,0.97
13.082,-0.92,-0.93,0.92
13.085,-0.92,-0.88,0.87
13.087,-0.89,-0.81,0.80
13.089,-0.86,-0.74,0.73
13.093,-0.82,-0.67,0.66
13.094,-0.76,-0.60,0.58
13.096,-0.70,-0.53,0.50
13.099,-0.62,-0.48,0.42
13.101,-0.54,-0.43,0.35
13.104,-0.46,-0.41,0.29
13.106,-0.36,-0.40,0.24
13.108,-0.27,-0.40,0.19
13.110,-0.18,-0.41,0.16
13.113,-0.09,-0.44,0.14
13.115,0.01,-0.47,0.12
13.117,0.10,-0.53,0.10
13.121,0.18,-0.60,0.09
13.122,0.25,-0.68,0.08
13.125,0.31,-0.75,0.06
13.128,0.36,-0.83,0.03
13.129,0.39,-0.92,-0.01
13.133,0.43,-1.00,-0.05
13.134,0.45,-1.09,-0.08
13.141,0.47,-1.18,-0.12
13.141,0.49,-1.28,-0.14
13.141,0.50,-1.37,-0.16
13.151,0.51,-1.45,-0.18
13.151,0.52,-1.56,-0.19
13.151,0.52,-1.67,-0.20
13.151,0.52,-1.79,-0.21
13.165,0.52,-1.92,-0.22
13.165,0.51,-2.02,-0.21
13.165,0.50,-2.09,-0.21
